STATE,RURALITY,MARITAL_STATUS,NUM_DEPENDENTS,INCOME_BAND,HEM
QLD,METRO,1,4,386000,1526
QLD,METRO,1,5,386000,1636
QLD,METRO,1,6,386000,1746
QLD,METRO,1,7,386000,1855
QLD,METRO,1,8,386000,1965
QLD,METRO,1,9,386000,2075
QLD,METRO,1,10,386000,2185
QLD,METRO,1,0,644000,1078
QLD,METRO,1,1,644000,1197
QLD,METRO,1,2,644000,1306
QLD,METRO,1,3,644000,1416
QLD,METRO,1,4,644000,1526
QLD,METRO,1,5,644000,1636
QLD,METRO,1,6,644000,1746
QLD,METRO,1,7,644000,1855
QLD,METRO,1,8,644000,1965
QLD,METRO,1,9,644000,2075
QLD,METRO,1,10,644000,2185
QLD,METRO,2,0,0,549
QLD,METRO,2,1,0,643
QLD,METRO,2,2,0,722
QLD,METRO,2,3,0,818
QLD,METRO,2,4,0,915
QLD,METRO,2,5,0,1011
QLD,METRO,2,6,0,1107
QLD,METRO,2,7,0,1204
QLD,METRO,2,8,0,1300
QLD,METRO,2,9,0,1396
QLD,METRO,2,10,0,1493
QLD,METRO,2,0,26000,549
QLD,METRO,2,1,26000,643
QLD,METRO,2,2,26000,722
QLD,METRO,2,3,26000,818
QLD,METRO,2,4,26000,915
QLD,METRO,2,5,26000,1011
QLD,METRO,2,6,26000,1107
QLD,METRO,2,7,26000,1204
QLD,METRO,2,8,26000,1300
QLD,METRO,2,9,26000,1396
QLD,METRO,2,10,26000,1493
QLD,METRO,2,0,39000,563
QLD,METRO,2,1,39000,643
QLD,METRO,2,2,39000,722
QLD,METRO,2,3,39000,818
QLD,METRO,2,4,39000,915
QLD,METRO,2,5,39000,1011
QLD,METRO,2,6,39000,1107
QLD,METRO,2,7,39000,1204
QLD,METRO,2,8,39000,1300
QLD,METRO,2,9,39000,1396
QLD,METRO,2,10,39000,1493
QLD,METRO,2,0,52000,591
QLD,METRO,2,1,52000,671
QLD,METRO,2,2,52000,750
QLD,METRO,2,3,52000,818
QLD,METRO,2,4,52000,886
QLD,METRO,2,5,52000,955
QLD,METRO,2,6,52000,1023
QLD,METRO,2,7,52000,1091
QLD,METRO,2,8,52000,1159
QLD,METRO,2,9,52000,1227
QLD,METRO,2,10,52000,1295
QLD,METRO,2,0,64000,631
QLD,METRO,2,1,64000,710
QLD,METRO,2,2,64000,790
QLD,METRO,2,3,64000,858
QLD,METRO,2,4,64000,926
QLD,METRO,2,5,64000,994
QLD,METRO,2,6,64000,1062
QLD,METRO,2,7,64000,1130
QLD,METRO,2,8,64000,1197
QLD,METRO,2,9,64000,1265
QLD,METRO,2,10,64000,1333
QLD,METRO,2,0,77000,690
QLD,METRO,2,1,77000,769
QLD,METRO,2,2,77000,849
QLD,METRO,2,3,77000,917
QLD,METRO,2,4,77000,985
QLD,METRO,2,5,77000,1052
QLD,METRO,2,6,77000,1120
QLD,METRO,2,7,77000,1188
QLD,METRO,2,8,77000,1255
QLD,METRO,2,9,77000,1323
QLD,METRO,2,10,77000,1391
QLD,METRO,2,0,103000,777
QLD,METRO,2,1,103000,856
QLD,METRO,2,2,103000,937
QLD,METRO,2,3,103000,1004
QLD,METRO,2,4,103000,1071
QLD,METRO,2,5,103000,1139
QLD,METRO,2,6,103000,1206
QLD,METRO,2,7,103000,1273
QLD,METRO,2,8,103000,1341
QLD,METRO,2,9,103000,1408
QLD,METRO,2,10,103000,1475
QLD,METRO,2,0,129000,852
QLD,METRO,2,1,129000,930
QLD,METRO,2,2,129000,1012
QLD,METRO,2,3,129000,1079
QLD,METRO,2,4,129000,1146
QLD,METRO,2,5,129000,1213
QLD,METRO,2,6,129000,1280
QLD,METRO,2,7,129000,1347
QLD,METRO,2,8,129000,1414
QLD,METRO,2,9,129000,1481
QLD,METRO,2,10,129000,1548
QLD,METRO,2,0,155000,933
QLD,METRO,2,1,155000,1011
QLD,METRO,2,2,155000,1093
QLD,METRO,2,3,155000,1160
QLD,METRO,2,4,155000,1226
QLD,METRO,2,5,155000,1293
QLD,METRO,2,6,155000,1360
QLD,METRO,2,7,155000,1427
QLD,METRO,2,8,155000,1493
QLD,METRO,2,9,155000,1560
QLD,METRO,2,10,155000,1627
QLD,METRO,2,0,180000,980
QLD,METRO,2,1,180000,1059
QLD,METRO,2,2,180000,1141
QLD,METRO,2,3,180000,1207
QLD,METRO,2,4,180000,1274
QLD,METRO,2,5,180000,1340
QLD,METRO,2,6,180000,1407
QLD,METRO,2,7,180000,1473
QLD,METRO,2,8,180000,1540
QLD,METRO,2,9,180000,1606
QLD,METRO,2,10,180000,1673
QLD,METRO,2,0,206000,1045
QLD,METRO,2,1,206000,1123
QLD,METRO,2,2,206000,1206
QLD,METRO,2,3,206000,1272
QLD,METRO,2,4,206000,1338
QLD,METRO,2,5,206000,1404
QLD,METRO,2,6,206000,1471
QLD,METRO,2,7,206000,1537
QLD,METRO,2,8,206000,1603
QLD,METRO,2,9,206000,1670
QLD,METRO,2,10,206000,1736
QLD,METRO,2,0,258000,1158
QLD,METRO,2,1,258000,1236
QLD,METRO,2,2,258000,1320
QLD,METRO,2,3,258000,1385
QLD,METRO,2,4,258000,1451
QLD,METRO,2,5,258000,1517
QLD,METRO,2,6,258000,1583
QLD,METRO,2,7,258000,1649
QLD,METRO,2,8,258000,1715
QLD,METRO,2,9,258000,1781
QLD,METRO,2,10,258000,1847
QLD,METRO,2,0,322000,1329
QLD,METRO,2,1,322000,1406
QLD,METRO,2,2,322000,1490
QLD,METRO,2,3,322000,1556
QLD,METRO,2,4,322000,1621
QLD,METRO,2,5,322000,1686
QLD,METRO,2,6,322000,1751
QLD,METRO,2,7,322000,1816
QLD,METRO,2,8,322000,1882
QLD,METRO,2,9,322000,1947
QLD,METRO,2,10,322000,2012
QLD,METRO,2,0,386000,1350
QLD,METRO,2,1,386000,1428
QLD,METRO,2,2,386000,1512
QLD,METRO,2,3,386000,1577
QLD,METRO,2,4,386000,1642
QLD,METRO,2,5,386000,1707
QLD,METRO,2,6,386000,1772
QLD,METRO,2,7,386000,1837
QLD,METRO,2,8,386000,1902
QLD,METRO,2,9,386000,1968
QLD,METRO,2,10,386000,2033
QLD,METRO,2,0,644000,1350
QLD,METRO,2,1,644000,1428
QLD,METRO,2,2,644000,1512
QLD,METRO,2,3,644000,1577
QLD,METRO,2,4,644000,1642
QLD,METRO,2,5,644000,1707
QLD,METRO,2,6,644000,1772
QLD,METRO,2,7,644000,1837
QLD,METRO,2,8,644000,1902
QLD,METRO,2,9,644000,1968
QLD,METRO,2,10,644000,2033
QLD,NONMETRO,1,0,0,326
QLD,NONMETRO,1,1,0,446
QLD,NONMETRO,1,2,0,559
QLD,NONMETRO,1,3,0,687
QLD,NONMETRO,1,4,0,815
QLD,NONMETRO,1,5,0,943
QLD,NONMETRO,1,6,0,1071
QLD,NONMETRO,1,7,0,1199
QLD,NONMETRO,1,8,0,1327
QLD,NONMETRO,1,9,0,1455
QLD,NONMETRO,1,10,0,1583
QLD,NONMETRO,1,0,26000,343
QLD,NONMETRO,1,1,26000,446
QLD,NONMETRO,1,2,26000,559
QLD,NONMETRO,1,3,26000,687
QLD,NONMETRO,1,4,26000,815
QLD,NONMETRO,1,5,26000,943
QLD,NONMETRO,1,6,26000,1071
QLD,NONMETRO,1,7,26000,1199
QLD,NONMETRO,1,8,26000,1327
QLD,NONMETRO,1,9,26000,1455
QLD,NONMETRO,1,10,26000,1583
QLD,NONMETRO,1,0,39000,357
QLD,NONMETRO,1,1,39000,461
QLD,NONMETRO,1,2,39000,574
QLD,NONMETRO,1,3,39000,687
QLD,NONMETRO,1,4,39000,800
QLD,NONMETRO,1,5,39000,914
QLD,NONMETRO,1,6,39000,1027
QLD,NONMETRO,1,7,39000,1140
QLD,NONMETRO,1,8,39000,1253
QLD,NONMETRO,1,9,39000,1366
QLD,NONMETRO,1,10,39000,1479
QLD,NONMETRO,1,0,52000,386
QLD,NONMETRO,1,1,52000,490
QLD,NONMETRO,1,2,52000,603
QLD,NONMETRO,1,3,52000,716
QLD,NONMETRO,1,4,52000,829
QLD,NONMETRO,1,5,52000,942
QLD,NONMETRO,1,6,52000,1055
QLD,NONMETRO,1,7,52000,1168
QLD,NONMETRO,1,8,52000,1281
QLD,NONMETRO,1,9,52000,1394
QLD,NONMETRO,1,10,52000,1507
QLD,NONMETRO,1,0,64000,425
QLD,NONMETRO,1,1,64000,530
QLD,NONMETRO,1,2,64000,643
QLD,NONMETRO,1,3,64000,756
QLD,NONMETRO,1,4,64000,868
QLD,NONMETRO,1,5,64000,981
QLD,NONMETRO,1,6,64000,1094
QLD,NONMETRO,1,7,64000,1207
QLD,NONMETRO,1,8,64000,1320
QLD,NONMETRO,1,9,64000,1433
QLD,NONMETRO,1,10,64000,1545
QLD,NONMETRO,1,0,77000,484
QLD,NONMETRO,1,1,77000,590
QLD,NONMETRO,1,2,77000,703
QLD,NONMETRO,1,3,77000,815
QLD,NONMETRO,1,4,77000,928
QLD,NONMETRO,1,5,77000,1041
QLD,NONMETRO,1,6,77000,1153
QLD,NONMETRO,1,7,77000,1266
QLD,NONMETRO,1,8,77000,1378
QLD,NONMETRO,1,9,77000,1491
QLD,NONMETRO,1,10,77000,1603
QLD,NONMETRO,1,0,103000,571
QLD,NONMETRO,1,1,103000,679
QLD,NONMETRO,1,2,103000,791
QLD,NONMETRO,1,3,103000,903
QLD,NONMETRO,1,4,103000,1015
QLD,NONMETRO,1,5,103000,1128
QLD,NONMETRO,1,6,103000,1240
QLD,NONMETRO,1,7,103000,1352
QLD,NONMETRO,1,8,103000,1464
QLD,NONMETRO,1,9,103000,1576
QLD,NONMETRO,1,10,103000,1688
QLD,NONMETRO,1,0,129000,646
QLD,NONMETRO,1,1,129000,755
QLD,NONMETRO,1,2,129000,867
QLD,NONMETRO,1,3,129000,979
QLD,NONMETRO,1,4,129000,1091
QLD,NONMETRO,1,5,129000,1202
QLD,NONMETRO,1,6,129000,1314
QLD,NONMETRO,1,7,129000,1426
QLD,NONMETRO,1,8,129000,1538
QLD,NONMETRO,1,9,129000,1650
QLD,NONMETRO,1,10,129000,1761
QLD,NONMETRO,1,0,155000,727
QLD,NONMETRO,1,1,155000,838
QLD,NONMETRO,1,2,155000,949
QLD,NONMETRO,1,3,155000,1061
QLD,NONMETRO,1,4,155000,1172
QLD,NONMETRO,1,5,155000,1284
QLD,NONMETRO,1,6,155000,1395
QLD,NONMETRO,1,7,155000,1506
QLD,NONMETRO,1,8,155000,1618
QLD,NONMETRO,1,9,155000,1729
QLD,NONMETRO,1,10,155000,1841
QLD,NONMETRO,1,0,180000,774
QLD,NONMETRO,1,1,180000,886
QLD,NONMETRO,1,2,180000,997
QLD,NONMETRO,1,3,180000,1109
QLD,NONMETRO,1,4,180000,1220
QLD,NONMETRO,1,5,180000,1331
QLD,NONMETRO,1,6,180000,1442
QLD,NONMETRO,1,7,180000,1553
QLD,NONMETRO,1,8,180000,1665
QLD,NONMETRO,1,9,180000,1776
QLD,NONMETRO,1,10,180000,1887
QLD,NONMETRO,1,0,206000,839
QLD,NONMETRO,1,1,206000,952
QLD,NONMETRO,1,2,206000,1063
QLD,NONMETRO,1,3,206000,1174
QLD,NONMETRO,1,4,206000,1285
QLD,NONMETRO,1,5,206000,1396
QLD,NONMETRO,1,6,206000,1507
QLD,NONMETRO,1,7,206000,1618
QLD,NONMETRO,1,8,206000,1729
QLD,NONMETRO,1,9,206000,1840
QLD,NONMETRO,1,10,206000,1950
